time,values
13565 ,1050
13566 ,1053
13567 ,1053
13568 ,1047
13569 ,1056
13570 ,1047
13571 ,1050
13572 ,1053
13573 ,1053
13574 ,1047
13575 ,1053
13576 ,1053
13577 ,1053
13578 ,1053
13579 ,1062
13580 ,1047
13581 ,1053
13582 ,1056
13583 ,1053
13584 ,1053
13585 ,1053
13586 ,1056
13587 ,1053
13588 ,1053
13589 ,1056
13590 ,1053
13591 ,1053
13592 ,1050
13593 ,1056
13594 ,1053
13595 ,1056
13596 ,1053
13597 ,1056
13598 ,1053
13599 ,1059
13600 ,1053
13601 ,1056
13602 ,1053
13603 ,1056
13604 ,1056
13605 ,1053
13606 ,1056
13607 ,1053
13608 ,1056
13609 ,1053
13610 ,1050
13611 ,1053
13612 ,1053
13613 ,1050
13614 ,1056
13615 ,1056
13616 ,1056
13617 ,1056
13618 ,1050
13619 ,1050
13620 ,1053
13621 ,1059
13622 ,1053
13623 ,1053
13624 ,1053
13625 ,1050
13626 ,1053
13627 ,1053
13628 ,1050
13629 ,1050
13630 ,1050
13631 ,1050
13632 ,1053
13633 ,1050
13634 ,1056
13635 ,1053
13636 ,1050
13637 ,1053
13638 ,1053
13639 ,1050
13640 ,1050
13641 ,1053
13642 ,1050
13643 ,1053
13644 ,1053
13645 ,1053
13646 ,1053
13647 ,1053
13648 ,1053
13649 ,1053
13650 ,1056
13651 ,1047
13652 ,1053
13653 ,1053
13654 ,1050
13655 ,1053
13656 ,1050
13657 ,1053
13658 ,1050
13659 ,1056
13660 ,1047
13661 ,1047
13662 ,1047
13663 ,1044
13664 ,1044
13665 ,1047
13666 ,1047
13667 ,1041
13668 ,1047
13669 ,1047
13670 ,1044
13671 ,1050
13672 ,1068
13673 ,1074
13674 ,1074
13675 ,1074
13676 ,1068
13677 ,1062
13678 ,1044
13679 ,1035
13680 ,1026
13681 ,1023
13682 ,1020
13683 ,1017
13684 ,1017
13685 ,1017
13686 ,1020
13687 ,1023
13688 ,1020
13689 ,1020
13690 ,1017
13691 ,1017
13692 ,1014
13693 ,1017
13694 ,1014
13695 ,1017
13696 ,1017
13697 ,1014
13698 ,1014
13699 ,1017
13700 ,1014
13701 ,1017
13702 ,1014
13703 ,1014
13704 ,1014
13705 ,1017
13706 ,1017
13707 ,1020
13708 ,1020
13709 ,1011
13710 ,1023
13711 ,1020
13712 ,1029
13713 ,1026
13714 ,1026
13715 ,1026
13716 ,1026
13717 ,1029
13718 ,1026
13719 ,1026
13720 ,1026
13721 ,1026
13722 ,1023
13723 ,1029
13724 ,1023
13725 ,1023
13726 ,1029
13727 ,1029
13728 ,1023
13729 ,1023
13730 ,1029
13731 ,1032
13732 ,1035
13733 ,1032
13734 ,1026
13735 ,1023
13736 ,1023
13737 ,1023
13738 ,1023
13739 ,1020
13740 ,1023
13741 ,1017
13742 ,1020
13743 ,1023
13744 ,1023
13745 ,1020
13746 ,1020
13747 ,1020
13748 ,1023
13749 ,1023
13750 ,1023
13751 ,1020
13752 ,1020
13753 ,1020
13754 ,1023
13755 ,1020
13756 ,1020
13757 ,1017
13758 ,1023
13759 ,1020
13760 ,1023
13761 ,1020
13762 ,1023
13763 ,1020
13764 ,1020
13765 ,1020
13766 ,1020
13767 ,1020
13768 ,1020
13769 ,1023
13770 ,1017
13771 ,1023
13772 ,1020
13773 ,1017
13774 ,1020
13775 ,1020
13776 ,1020
13777 ,1020
13778 ,1023
13779 ,1020
13780 ,1020
13781 ,1020
13782 ,1020
13783 ,1020
13784 ,1017
13785 ,1020
13786 ,1023
13787 ,1023
13788 ,1032
13789 ,1032
13790 ,1032
13791 ,1029
13792 ,1032
13793 ,1029
13794 ,1032
13795 ,1020
13796 ,1020
13797 ,1020
13798 ,1020
13799 ,1020
13800 ,1023
13801 ,1020
13802 ,1023
13803 ,1023
13804 ,1023
13805 ,1020
13806 ,1017
13807 ,1017
13808 ,1017
13809 ,1017
13810 ,1011
13811 ,1011
13812 ,1011
13813 ,1011
13814 ,1017
13815 ,1011
13816 ,1032
13817 ,1032
13818 ,1041
13819 ,1056
13820 ,1059
13821 ,1059
13822 ,1059
13823 ,1059
13824 ,1059
13825 ,1062
13826 ,1059
13827 ,1062
13828 ,1062
13829 ,1062
13830 ,1059
13831 ,1062
13832 ,1062
13833 ,1062
13834 ,1062
13835 ,1059
13836 ,1059
13837 ,1062
13838 ,1059
13839 ,1059
13840 ,1032
13841 ,1032
13842 ,1035
13843 ,1032
13844 ,1032
13845 ,1017
13846 ,1020
13847 ,1014
13848 ,1014
13849 ,1017
13850 ,1020
13851 ,1014
13852 ,1014
13853 ,1017
13854 ,1014
13855 ,1014
13856 ,1014
13857 ,1017
13858 ,1017
13859 ,1014
13860 ,1011
13861 ,1020
13862 ,1017
13863 ,1017
13864 ,1020
13865 ,1017
13866 ,1014
13867 ,1014
13868 ,1011
13869 ,1014
13870 ,1014
13871 ,1017
13872 ,1026
13873 ,1023
13874 ,1035
13875 ,1032
13876 ,1029
13877 ,1035
13878 ,1032
13879 ,1032
13880 ,1032
13881 ,1029
13882 ,1032
13883 ,1032
13884 ,1029
13885 ,1035
13886 ,1032
13887 ,1029
13888 ,1032
13889 ,1026
13890 ,1035
13891 ,1032
13892 ,1023
13893 ,1020
13894 ,1023
13895 ,1020
13896 ,1023
13897 ,1020
13898 ,1023
13899 ,1023
13900 ,1023
13901 ,1020
13902 ,1026
13903 ,1050
13904 ,1053
13905 ,1053
13906 ,1053
13907 ,1053
13908 ,1047
13909 ,1035
13910 ,1035
13911 ,1029
13912 ,1035
13913 ,1038
13914 ,1035
13915 ,1038
13916 ,1038
13917 ,1038
13918 ,1038
13919 ,1038
13920 ,1032
13921 ,1053
13922 ,1050
13923 ,1044
13924 ,1056
13925 ,1062
13926 ,1059
13927 ,1059
13928 ,1059
13929 ,1062
13930 ,1062
13931 ,1059
13932 ,1059
13933 ,1056
13934 ,1068
13935 ,1062
13936 ,1059
13937 ,1068
13938 ,1062
13939 ,1059
13940 ,1059
13941 ,1062
13942 ,1062
13943 ,1059
13944 ,1059
13945 ,1059
13946 ,1059
13947 ,1059
13948 ,1062
13949 ,1056
13950 ,1056
13951 ,1059
13952 ,1059
13953 ,1059
13954 ,1062
13955 ,1059
13956 ,1062
13957 ,1059
13958 ,1059
13959 ,1056
13960 ,1056
13961 ,1059
13962 ,1056
13963 ,1065
13964 ,1059
13965 ,1062
13966 ,1062
13967 ,1059
13968 ,1065
13969 ,1059
13970 ,1059
13971 ,1062
13972 ,1059
13973 ,1062
13974 ,1062
13975 ,1059
13976 ,1059
13977 ,1062
13978 ,1062
13979 ,1059
13980 ,1062
13981 ,1062
13982 ,1062
13983 ,1059
13984 ,1062
13985 ,1059
13986 ,1062
13987 ,1062
13988 ,1056
13989 ,1062
13990 ,1059
13991 ,1062
13992 ,1059
13993 ,1059
13994 ,1062
13995 ,1059
13996 ,1056
13997 ,1059
13998 ,1059
13999 ,1059
14000 ,1062
14001 ,1059
14002 ,1059
14003 ,1059
14004 ,1053
14005 ,1059
14006 ,1059
14007 ,1062
14008 ,1059
14009 ,1059
14010 ,1056
14011 ,1059
14012 ,1059
14013 ,1059
14014 ,1059
14015 ,1062
14016 ,1059
14017 ,1059
14018 ,1059
14019 ,1059
14020 ,1059
14021 ,1059
14022 ,1059
14023 ,1059
14024 ,1059
14025 ,1059
14026 ,1059
14027 ,1059
14028 ,1065
14029 ,1059
14030 ,1056
14031 ,1062
14032 ,1065
14033 ,1062
14034 ,1059
14035 ,1059
14036 ,1056
14037 ,1062
14038 ,1065
14039 ,1056
14040 ,1062
14041 ,1065
14042 ,1056
14043 ,1059
14044 ,1065
14045 ,1059
14046 ,1062
14047 ,1062
14048 ,1065
14049 ,1056
14050 ,1062
14051 ,1059
14052 ,1059
14053 ,1062
14054 ,1059
14055 ,1059
14056 ,1062
14057 ,1062
14058 ,1059
14059 ,1059
14060 ,1062
14061 ,1059
14062 ,1059
14063 ,1059
14064 ,1059
14065 ,1062
14066 ,1059
14067 ,1059
14068 ,1059
14069 ,1059
14070 ,1062
14071 ,1062
14072 ,1053
14073 ,1059
14074 ,1059
14075 ,1059
14076 ,1062
14077 ,1059
14078 ,1059
14079 ,1059
14080 ,1059
14081 ,1059
14082 ,1059
14083 ,1062
14084 ,1062
14085 ,1059
14086 ,1062
14087 ,1059
14088 ,1059
14089 ,1059
14090 ,1059
14091 ,1065
14092 ,1059
14093 ,1062
14094 ,1059
14095 ,1062
14096 ,1059
14097 ,1062
14098 ,1059
14099 ,1062
14100 ,1062
14101 ,1062
14102 ,1062
14103 ,1062
14104 ,1056
14105 ,1062
14106 ,1062
14107 ,1062
14108 ,1059
14109 ,1059
14110 ,1059
14111 ,1059
14112 ,1062
14113 ,1065
14114 ,1056
14115 ,1065
14116 ,1062
14117 ,1059
14118 ,1065
14119 ,1056
14120 ,1056
14121 ,1062
14122 ,1059
14123 ,1062
14124 ,1065
14125 ,1059
14126 ,1062
14127 ,1062
14128 ,1059
14129 ,1059
14130 ,1056
14131 ,1062
14132 ,1065
14133 ,1062
14134 ,1059
14135 ,1065
14136 ,1059
14137 ,1062
14138 ,1065
14139 ,1059
14140 ,1059
14141 ,1059
14142 ,1059
14143 ,1059
14144 ,1065
14145 ,1059
14146 ,1059
14147 ,1059
14148 ,1056
14149 ,1059
14150 ,1059
14151 ,1059
14152 ,1062
14153 ,1056
14154 ,1059
14155 ,1056
14156 ,1059
14157 ,1059
14158 ,1053
14159 ,1062
14160 ,1059
14161 ,1056
14162 ,1062
14163 ,1056
14164 ,1062
14165 ,1062
14166 ,1053
14167 ,1059
14168 ,1059
14169 ,1059
14170 ,1062
14171 ,1056
14172 ,1059
14173 ,1059
14174 ,1059
14175 ,1065
14176 ,1059
14177 ,1059
14178 ,1062
14179 ,1059
14180 ,1062
14181 ,1059
14182 ,1062
14183 ,1056
14184 ,1062
14185 ,1059
14186 ,1056
14187 ,1062
14188 ,1059
14189 ,1059
14190 ,1059
14191 ,1065
14192 ,1059
14193 ,1065
14194 ,1059
14195 ,1062
14196 ,1062
14197 ,1059
14198 ,1059
14199 ,1062
14200 ,1062
14201 ,1056
14202 ,1056
14203 ,1062
14204 ,1059
14205 ,1059
14206 ,1062
14207 ,1062
14208 ,1062
14209 ,1059
14210 ,1062
14211 ,1062
14212 ,1062
14213 ,1062
14214 ,1059
14215 ,1065
14216 ,1059
14217 ,1059
14218 ,1059
14219 ,1056
14220 ,1059
14221 ,1059
14222 ,1059
14223 ,1059
14224 ,1062
14225 ,1062
14226 ,1059
14227 ,1062
14228 ,1059
14229 ,1059
14230 ,1062
14231 ,1059
14232 ,1062
14233 ,1062
14234 ,1059
14235 ,1059
14236 ,1062
14237 ,1062
14238 ,1062
14239 ,1062
14240 ,1068
14241 ,1062
14242 ,1059
14243 ,1059
14244 ,1062
14245 ,1062
14246 ,1059
14247 ,1059
14248 ,1065
14249 ,1062
14250 ,1053
14251 ,1059
14252 ,1059
14253 ,1065
14254 ,1062
14255 ,1056
14256 ,1059
14257 ,1056
14258 ,1062
14259 ,1062
14260 ,1065
14261 ,1062
14262 ,1059
14263 ,1059
14264 ,1062
14265 ,1062
14266 ,1062
14267 ,1062
14268 ,1062
14269 ,1065
14270 ,1062
14271 ,1059
14272 ,1065
14273 ,1062
14274 ,1065
14275 ,1065
14276 ,1062
14277 ,1065
14278 ,1059
14279 ,1050
14280 ,1056
14281 ,1062
14282 ,1062
14283 ,1065
14284 ,1068
14285 ,1065
14286 ,1068
14287 ,1077
14288 ,1086
14289 ,1086
14290 ,1083
14291 ,1068
14292 ,1056
14293 ,1053
14294 ,1032
14295 ,1023
14296 ,1017
14297 ,1020
14298 ,1020
14299 ,1020
14300 ,1014
14301 ,1017
14302 ,1011
14303 ,1020
14304 ,1014
14305 ,1020
14306 ,1014
14307 ,1014
14308 ,1017
14309 ,1017
14310 ,1020
14311 ,1014
14312 ,1011
14313 ,1020
14314 ,1020
14315 ,1014
14316 ,1017
14317 ,1014
14318 ,1020
14319 ,1017
14320 ,1020
14321 ,1014
14322 ,1017
14323 ,1014
14324 ,1014
14325 ,1014
14326 ,1017
14327 ,1017
14328 ,1017
14329 ,1020
14330 ,1035
14331 ,1038
14332 ,1038
14333 ,1026
14334 ,1026
14335 ,1026
14336 ,1026
14337 ,1026
14338 ,1023
14339 ,1026
14340 ,1023
14341 ,1020
14342 ,1020
14343 ,1023
14344 ,1020
14345 ,1023
14346 ,1023
14347 ,1017
14348 ,1023
14349 ,1023
14350 ,1023
14351 ,1023
14352 ,1023
14353 ,1023
14354 ,1023
14355 ,1020
14356 ,1023
14357 ,1023
14358 ,1020
14359 ,1023
14360 ,1020
14361 ,1020
14362 ,1020
14363 ,1020
14364 ,1020
14365 ,1023
14366 ,1020
14367 ,1020
14368 ,1020
14369 ,1023
14370 ,1020
14371 ,1023
14372 ,1020
14373 ,1023
14374 ,1020
14375 ,1020
14376 ,1026
14377 ,1023
14378 ,1020
14379 ,1020
14380 ,1023
14381 ,1020
14382 ,1023
14383 ,1023
14384 ,1026
14385 ,1023
14386 ,1026
14387 ,1020
14388 ,1026
14389 ,1023
14390 ,1020
14391 ,1020
14392 ,1023
14393 ,1017
14394 ,1020
14395 ,1032
14396 ,1029
14397 ,1032
14398 ,1032
14399 ,1029
14400 ,1029
14401 ,1026
14402 ,1029
14403 ,1029
14404 ,1029
14405 ,1029
14406 ,1020
14407 ,1020
14408 ,1020
14409 ,1017
14410 ,1020
14411 ,1014
14412 ,1011
14413 ,1014
14414 ,1011
14415 ,1017
14416 ,1014
14417 ,1011
14418 ,1011
14419 ,1017
14420 ,1014
14421 ,1014
14422 ,1011
14423 ,1005
14424 ,1011
14425 ,1005
14426 ,1014
14427 ,1011
14428 ,1014
14429 ,1017
14430 ,1023
14431 ,1023
14432 ,1023
14433 ,1026
14434 ,1038
14435 ,1038
14436 ,1038
14437 ,1041
14438 ,1041
14439 ,1038
14440 ,1035
14441 ,1035
14442 ,1032
14443 ,1035
14444 ,1035
14445 ,1035
14446 ,1032
14447 ,1035
14448 ,1029
14449 ,1035
14450 ,1035
14451 ,1032
14452 ,1032
14453 ,1032
14454 ,1035
14455 ,1035
14456 ,1029
14457 ,1023
14458 ,1026
14459 ,1023
14460 ,1026
14461 ,1014
14462 ,1017
14463 ,1011
14464 ,1017
14465 ,1014
14466 ,1014
14467 ,1014
14468 ,1014
14469 ,1014
14470 ,1014
14471 ,1014
14472 ,1011
14473 ,1014
14474 ,1011
14475 ,1011
14476 ,1014
14477 ,1008
14478 ,1017
14479 ,1014
14480 ,1017
14481 ,1014
14482 ,1011
14483 ,1014
14484 ,1014
14485 ,1011
14486 ,1014
14487 ,1014
14488 ,1011
14489 ,1017
14490 ,1011
14491 ,1008
14492 ,1014
14493 ,1023
14494 ,1026
14495 ,1029
14496 ,1023
14497 ,1020
14498 ,1026
14499 ,1026
14500 ,1026
14501 ,1023
14502 ,1029
14503 ,1026
14504 ,1026
14505 ,1023
14506 ,1026
14507 ,1026
14508 ,1029
14509 ,1023
14510 ,1026
14511 ,1026
14512 ,1029
14513 ,1026
14514 ,1026
14515 ,1026
14516 ,1023
14517 ,1026
14518 ,1023
14519 ,1023
14520 ,1026
14521 ,1026
14522 ,1026
14523 ,1029
14524 ,1026
14525 ,1026
14526 ,1023
14527 ,1026
14528 ,1020
14529 ,1023
14530 ,1020
14531 ,1026
14532 ,1026
14533 ,1023
14534 ,1029
14535 ,1026
14536 ,1023
14537 ,1023
14538 ,1020
14539 ,1020
14540 ,1023
14541 ,1020
14542 ,1026
14543 ,1023
14544 ,1026
14545 ,1029
14546 ,1029
14547 ,1035
14548 ,1038
14549 ,1035
14550 ,1038
14551 ,1029
14552 ,1023
14553 ,1020
14554 ,1068
14555 ,1059
14556 ,1062
14557 ,1062
14558 ,1062
14559 ,1062
14560 ,1065
14561 ,1062
14562 ,1065
14563 ,1065
14564 ,1062
14565 ,1065
14566 ,1062
14567 ,1062
14568 ,1062
14569 ,1065
14570 ,1062
14571 ,1065
14572 ,1065
14573 ,1068
14574 ,1068
14575 ,1065
14576 ,1062
14577 ,1071
14578 ,1065
14579 ,1065
14580 ,1068
14581 ,1062
14582 ,1062
14583 ,1065
14584 ,1065
14585 ,1065
14586 ,1065
14587 ,1065
14588 ,1065
14589 ,1068
14590 ,1065
14591 ,1065
14592 ,1068
14593 ,1065
14594 ,1068
14595 ,1062
14596 ,1065
14597 ,1065
14598 ,1062
14599 ,1065
14600 ,1065
14601 ,1065
14602 ,1065
14603 ,1062
14604 ,1062
14605 ,1065
14606 ,1068
14607 ,1065
14608 ,1065
14609 ,1068
14610 ,1062
14611 ,1068
14612 ,1062
14613 ,1068
14614 ,1065
14615 ,1068
14616 ,1056
14617 ,1041
14618 ,1032
14619 ,1032
14620 ,1023
14621 ,1029
14622 ,1023
14623 ,1020
14624 ,1017
14625 ,1014
14626 ,1014
14627 ,1017
14628 ,1017
14629 ,1014
14630 ,1017
14631 ,1017
14632 ,1017
14633 ,1014
14634 ,1014
14635 ,1020
14636 ,1014
14637 ,1014
14638 ,1017
14639 ,1011
14640 ,1020
14641 ,1014
14642 ,1017
14643 ,1017
14644 ,1017
14645 ,1011
14646 ,1020
14647 ,1014
14648 ,1014
14649 ,1014
14650 ,1017
14651 ,1017
14652 ,1017
14653 ,1023
14654 ,1023
14655 ,1029
14656 ,1026
14657 ,1026
14658 ,1029
14659 ,1026
14660 ,1023
14661 ,1026
14662 ,1023
14663 ,1020
14664 ,1023
14665 ,1026
14666 ,1023
14667 ,1023
14668 ,1026
14669 ,1023
14670 ,1026
14671 ,1023
14672 ,1026
14673 ,1026
14674 ,1029
14675 ,1023
14676 ,1023
14677 ,1023
14678 ,1026
14679 ,1023
14680 ,1020
14681 ,1026
14682 ,1029
14683 ,1023
14684 ,1023
14685 ,1023
14686 ,1026
14687 ,1029
14688 ,1023
14689 ,1023
14690 ,1026
14691 ,1023
14692 ,1020
14693 ,1026
14694 ,1026
14695 ,1026
14696 ,1029
14697 ,1023
14698 ,1023
14699 ,1026
14700 ,1026
14701 ,1026
14702 ,1023
14703 ,1026
14704 ,1029
14705 ,1023
14706 ,1026
14707 ,1026
14708 ,1023
14709 ,1026
14710 ,1023
14711 ,1029
14712 ,1035
14713 ,1035
14714 ,1038
14715 ,1023
14716 ,1023
14717 ,1026
14718 ,1017
14719 ,1017
14720 ,1107
14721 ,1086
14722 ,1047
14723 ,1071
14724 ,1068
14725 ,1065
14726 ,1068
14727 ,1068
14728 ,1065
14729 ,1065
14730 ,1068
14731 ,1068
14732 ,1068
14733 ,1065
14734 ,1065
14735 ,1062
14736 ,1062
14737 ,1065
14738 ,1071
14739 ,1068
14740 ,1062
14741 ,1065
14742 ,1062
14743 ,1062
14744 ,1062
14745 ,1065
14746 ,1065
14747 ,1068
14748 ,1068
14749 ,1062
14750 ,1068
14751 ,1065
14752 ,1062
14753 ,1068
14754 ,1065
14755 ,1065
14756 ,1062
14757 ,1068
14758 ,1068
14759 ,1065
14760 ,1065
14761 ,1065
14762 ,1065
14763 ,1059
14764 ,1062
14765 ,1065
14766 ,1068
14767 ,1065
14768 ,1065
14769 ,1068
14770 ,1068
14771 ,1062
14772 ,1065
14773 ,1065
14774 ,1068
14775 ,1065
14776 ,1068
14777 ,1065
14778 ,1065
14779 ,1065
14780 ,1059
14781 ,1041
14782 ,1035
14783 ,1029
14784 ,1026
14785 ,1017
14786 ,1023
14787 ,1020
14788 ,1017
14789 ,1020
14790 ,1014
14791 ,1017
14792 ,1017
14793 ,1014
14794 ,1017
14795 ,1014
14796 ,1014
14797 ,1020
14798 ,1017
14799 ,1020
14800 ,1017
14801 ,1017
14802 ,1017
14803 ,1011
14804 ,1017
14805 ,1014
14806 ,1017
14807 ,1020
14808 ,1017
14809 ,1017
14810 ,1014
14811 ,1017
14812 ,1014
14813 ,1017
14814 ,1014
14815 ,1020
14816 ,1017
14817 ,1017
14818 ,1020
14819 ,1026
14820 ,1023
14821 ,1026
14822 ,1026
14823 ,1029
14824 ,1026
14825 ,1029
14826 ,1029
14827 ,1029
14828 ,1026
14829 ,1029
14830 ,1029
14831 ,1026
14832 ,1026
14833 ,1029
14834 ,1023
14835 ,1029
14836 ,1029
14837 ,1023
14838 ,1029
14839 ,1029
14840 ,1026
14841 ,1029
14842 ,1026
14843 ,1032
14844 ,1020
14845 ,1032
14846 ,1029
14847 ,1032
14848 ,1029
14849 ,1026
14850 ,1026
14851 ,1026
14852 ,1035
14853 ,1026
14854 ,1029
14855 ,1026
14856 ,1026
14857 ,1023
14858 ,1023
14859 ,1029
14860 ,1023
14861 ,1026
14862 ,1029
14863 ,1029
14864 ,1026
14865 ,1026
14866 ,1026
14867 ,1029
14868 ,1029
14869 ,1029
14870 ,1029
14871 ,1029
14872 ,1026
14873 ,1029
14874 ,1029
14875 ,1026
14876 ,1026
14877 ,1029
14878 ,1026
14879 ,1029
14880 ,1038
14881 ,1014
14882 ,1023
14883 ,1065
14884 ,1062
14885 ,1059
14886 ,1065
14887 ,1062
14888 ,1062
14889 ,1065
14890 ,1062
14891 ,1068
14892 ,1062
14893 ,1065
14894 ,1059
14895 ,1065
14896 ,1065
14897 ,1065
14898 ,1065
14899 ,1065
14900 ,1065
14901 ,1062
14902 ,1068
14903 ,1065
14904 ,1065
14905 ,1062
14906 ,1059
14907 ,1068
14908 ,1062
14909 ,1068
14910 ,1062
14911 ,1065
14912 ,1059
14913 ,1065
14914 ,1068
14915 ,1065
14916 ,1062
14917 ,1065
14918 ,1065
14919 ,1065
14920 ,1065
14921 ,1062
14922 ,1065
14923 ,1059
14924 ,1059
14925 ,1062
14926 ,1062
14927 ,1065
14928 ,1062
14929 ,1065
14930 ,1062
14931 ,1065
14932 ,1062
14933 ,1059
14934 ,1062
14935 ,1068
14936 ,1065
14937 ,1062
14938 ,1065
14939 ,1065
14940 ,1065
14941 ,1065
14942 ,1062
14943 ,1068
14944 ,1056
14945 ,1041
14946 ,1035
14947 ,1026
14948 ,1026
14949 ,1023
14950 ,1020
14951 ,1017
14952 ,1017
14953 ,1014
14954 ,1017
14955 ,1014
14956 ,1014
14957 ,1011
14958 ,1017
14959 ,1014
14960 ,1014
14961 ,1017
14962 ,1017
14963 ,1014
14964 ,1014
14965 ,1011
14966 ,1020
14967 ,1017
14968 ,1017
14969 ,1014
14970 ,1008
14971 ,1017
14972 ,1014
14973 ,1014
14974 ,1014
14975 ,1014
14976 ,1017
14977 ,1014
14978 ,1014
14979 ,1017
14980 ,1017
14981 ,1014
14982 ,1014
14983 ,1017
14984 ,1026
14985 ,1026
14986 ,1026
14987 ,1029
14988 ,1020
14989 ,1020
14990 ,1026
14991 ,1023
14992 ,1023
14993 ,1029
14994 ,1026
14995 ,1023
14996 ,1026
14997 ,1023
14998 ,1023
14999 ,1029
15000 ,1029
15001 ,1026
15002 ,1026
15003 ,1023
15004 ,1029
15005 ,1026
15006 ,1026
15007 ,1026
15008 ,1029
15009 ,1026
15010 ,1029
15011 ,1026
15012 ,1032
15013 ,1026
15014 ,1029
15015 ,1026
15016 ,1029
15017 ,1026
15018 ,1023
15019 ,1026
15020 ,1029
15021 ,1026
15022 ,1023
15023 ,1026
15024 ,1023
15025 ,1029
15026 ,1026
15027 ,1029
15028 ,1026
15029 ,1023
15030 ,1029
15031 ,1029
15032 ,1026
15033 ,1026
15034 ,1026
15035 ,1029
15036 ,1026
15037 ,1026
15038 ,1029
15039 ,1023
15040 ,1026
15041 ,1020
15042 ,1032
15043 ,1038
15044 ,1029
15045 ,1029
15046 ,1023
15047 ,1020
15048 ,1020
15049 ,1017
15050 ,1014
15051 ,1059
15052 ,1086
15053 ,1047
15054 ,1056
15055 ,1065
15056 ,1068
15057 ,1062
15058 ,1068
15059 ,1068
15060 ,1071
15061 ,1071
15062 ,1062
15063 ,1065
15064 ,1065
15065 ,1068
15066 ,1065
15067 ,1068
15068 ,1065
15069 ,1065
15070 ,1068
15071 ,1068
15072 ,1068
15073 ,1065
15074 ,1065
15075 ,1065
15076 ,1065
15077 ,1068
15078 ,1065
15079 ,1065
15080 ,1068
15081 ,1068
15082 ,1065
15083 ,1062
15084 ,1068
15085 ,1062
15086 ,1062
15087 ,1065
15088 ,1068
15089 ,1065
15090 ,1065
15091 ,1065
15092 ,1065
15093 ,1068
15094 ,1068
15095 ,1065
15096 ,1065
15097 ,1068
15098 ,1065
15099 ,1065
15100 ,1065
15101 ,1068
15102 ,1065
15103 ,1065
15104 ,1065
15105 ,1065
15106 ,1065
15107 ,1068
15108 ,1065
15109 ,1068
15110 ,1068
15111 ,1056
15112 ,1053
15113 ,1038
15114 ,1032
15115 ,1026
15116 ,1026
15117 ,1026
15118 ,1017
15119 ,1020
15120 ,1014
15121 ,1011
15122 ,1014
15123 ,1014
15124 ,1017
15125 ,1020
15126 ,1017
15127 ,1014
15128 ,1017
15129 ,1017
15130 ,1014
15131 ,1020
15132 ,1020
15133 ,1011
15134 ,1017
15135 ,1014
15136 ,1020
15137 ,1017
15138 ,1011
15139 ,1020
15140 ,1014
15141 ,1020
15142 ,1014
15143 ,1020
15144 ,1017
15145 ,1023
15146 ,1026
15147 ,1029
15148 ,1029
15149 ,1029
15150 ,1029
15151 ,1023
15152 ,1029
15153 ,1023
15154 ,1026
15155 ,1026
15156 ,1029
15157 ,1029
15158 ,1029
15159 ,1026
15160 ,1023
15161 ,1026
15162 ,1026
15163 ,1023
15164 ,1026
15165 ,1029
15166 ,1026
15167 ,1029
15168 ,1032
15169 ,1023
15170 ,1029
15171 ,1026
15172 ,1026
15173 ,1026
15174 ,1029
15175 ,1023
15176 ,1026
15177 ,1026
15178 ,1023
15179 ,1026
15180 ,1026
15181 ,1026
15182 ,1023
15183 ,1023
15184 ,1023
15185 ,1029
15186 ,1023
15187 ,1023
15188 ,1026
15189 ,1029
15190 ,1029
15191 ,1026
15192 ,1026
15193 ,1023
15194 ,1023
15195 ,1023
15196 ,1026
15197 ,1026
15198 ,1023
15199 ,1023
15200 ,1026
15201 ,1026
15202 ,1026
15203 ,1026
15204 ,1026
15205 ,1026
15206 ,1026
15207 ,1032
15208 ,1035
15209 ,1041
15210 ,1035
15211 ,1029
15212 ,1023
15213 ,1017
15214 ,1017
15215 ,1017
15216 ,1092
15217 ,1050
15218 ,1077
15219 ,1077
15220 ,1068
15221 ,1065
15222 ,1062
15223 ,1065
15224 ,1071
15225 ,1068
15226 ,1068
15227 ,1068
15228 ,1068
15229 ,1062
15230 ,1065
15231 ,1068
15232 ,1068
15233 ,1062
15234 ,1065
15235 ,1065
15236 ,1065
15237 ,1065
15238 ,1065
15239 ,1065
15240 ,1065
15241 ,1062
15242 ,1065
15243 ,1062
15244 ,1068
15245 ,1065
15246 ,1068
15247 ,1065
15248 ,1065
15249 ,1065
15250 ,1068
15251 ,1065
15252 ,1068
15253 ,1068
15254 ,1068
15255 ,1065
15256 ,1068
15257 ,1062
15258 ,1068
15259 ,1062
15260 ,1062
15261 ,1065
15262 ,1062
15263 ,1065
15264 ,1065
15265 ,1065
15266 ,1062
15267 ,1062
15268 ,1065
15269 ,1071
15270 ,1068
15271 ,1068
15272 ,1065
15273 ,1062
15274 ,1059
15275 ,1050
15276 ,1041
15277 ,1035
15278 ,1026
15279 ,1026
15280 ,1026
15281 ,1017
15282 ,1020
15283 ,1014
15284 ,1017
15285 ,1014
15286 ,1014
15287 ,1011
15288 ,1017
15289 ,1011
15290 ,1014
15291 ,1017
15292 ,1011
15293 ,1020
15294 ,1017
15295 ,1017
15296 ,1017
15297 ,1020
15298 ,1014
15299 ,1017
15300 ,1011
15301 ,1017
15302 ,1017
15303 ,1017
15304 ,1020
15305 ,1014
15306 ,1017
15307 ,1014
15308 ,1017
15309 ,1014
15310 ,1011
15311 ,1017
15312 ,1017
15313 ,1026
